station,component,FAS_0.1,FAS_0.10722672220103231,FAS_0.11497569953977356,FAS_0.12328467394420663,FAS_0.1321941148466029,FAS_0.1417474162926805,FAS_0.1519911082952934,FAS_0.16297508346206444,FAS_0.17475284000076838,FAS_0.1873817422860384,FAS_0.20092330025650468,FAS_0.2154434690031884,FAS_0.23101297000831597,FAS_0.24770763559917108,FAS_0.26560877829466867,FAS_0.2848035868435802,FAS_0.30538555088334157,FAS_0.32745491628777285,FAS_0.3511191734215131,FAS_0.3764935806792468,FAS_0.40370172585965547,FAS_0.43287612810830584,FAS_0.464158883361278,FAS_0.49770235643321115,FAS_0.533669923120631,FAS_0.5722367659350217,FAS_0.6135907273413173,FAS_0.6579332246575681,FAS_0.7054802310718644,FAS_0.7564633275546289,FAS_0.8111308307896873,FAS_0.8697490026177834,FAS_0.9326033468832199,FAS_1.0,FAS_1.072267222010323,FAS_1.1497569953977356,FAS_1.232846739442066,FAS_1.3219411484660293,FAS_1.4174741629268055,FAS_1.5199110829529339,FAS_1.6297508346206444,FAS_1.7475284000076838,FAS_1.8738174228603839,FAS_2.009233002565047,FAS_2.1544346900318843,FAS_2.31012970008316,FAS_2.4770763559917115,FAS_2.656087782946687,FAS_2.848035868435802,FAS_3.0538555088334154,FAS_3.2745491628777286,FAS_3.511191734215131,FAS_3.7649358067924674,FAS_4.037017258596556,FAS_4.328761281083059,FAS_4.641588833612779,FAS_4.977023564332112,FAS_5.3366992312063095,FAS_5.722367659350217,FAS_6.1359072734131725,FAS_6.5793322465756825,FAS_7.054802310718645,FAS_7.56463327554629,FAS_8.111308307896872,FAS_8.697490026177835,FAS_9.326033468832199,FAS_10.0,FAS_10.722672220103231,FAS_11.497569953977356,FAS_12.32846739442066,FAS_13.219411484660288,FAS_14.174741629268048,FAS_15.199110829529332,FAS_16.297508346206453,FAS_17.475284000076847,FAS_18.73817422860385,FAS_20.09233002565048,FAS_21.544346900318846,FAS_23.101297000831604,FAS_24.770763559917114,FAS_26.560877829466868,FAS_28.48035868435802,FAS_30.538555088334157,FAS_32.74549162877728,FAS_35.11191734215131,FAS_37.64935806792467,FAS_40.37017258596554,FAS_43.28761281083057,FAS_46.41588833612782,FAS_49.770235643321136,FAS_53.366992312063125,FAS_57.2236765935022,FAS_61.35907273413176,FAS_65.79332246575683,FAS_70.54802310718645,FAS_75.64633275546291,FAS_81.11308307896873,FAS_86.97490026177834,FAS_93.26033468832199,FAS_100.0
4201411,000,0.0002546917459782544,0.00041092023962957785,0.0005784389325159399,0.0007635851479983792,0.0009967001321127674,0.0012466616885380836,0.0015676258429733827,0.0019606145816649773,0.00240539058903021,0.0029338596441363307,0.0034545306850765475,0.003943126814250027,0.0043041784129238736,0.004594704633681526,0.004786458901999211,0.004942385133066194,0.004980978086377638,0.004753881303752147,0.004185016960576632,0.003517052539229985,0.003162271679707767,0.003304067377806548,0.004025275619058794,0.0058924060499498405,0.009156715674350075,0.01364688703119581,0.01802129317011616,0.02066220650597729,0.021401950670938915,0.022413840337091276,0.025688521833210434,0.029902644115637377,0.03210706810377974,0.03163811410775474,0.031326642294804696,0.03386491495160222,0.038151866512764726,0.04044989606782379,0.038605675917308034,0.03389743363365281,0.028909450683474686,0.0253320398420535,0.023395533687073145,0.02239924820372758,0.02193872843653122,0.022136558924165717,0.022563591006260927,0.022224301672978536,0.0208373941300539,0.01933089373097675,0.018649410870009122,0.018490083243604426,0.01794608328902358,0.016797828092486977,0.0151840600564904,0.01308354613079805,0.011039359687266171,0.010002972421057691,0.009888796007621731,0.00966049438652388,0.008991405462878759,0.008481200721516846,0.008277706259302527,0.00794025323993902,0.007561928165323604,0.0075373716892499845,0.007466569755494362,0.006658661657068449,0.0053105598224893495,0.0041430765680234745,0.0033956066293106264,0.002850206652557309,0.002361955651774717,0.001957370507390851,0.0016590275182846923,0.0014156849992044507,0.0011707703170958945,0.0009260709536260832,0.0007104850270907642,0.0005354943637957937,0.000402288249697659,0.00030792164137268614,0.00023807444262965064,0.00017707033784180475,0.0001224608090817157,8.123624809811086e-05,5.5160274729478296e-05,3.795815973788067e-05,2.466085967228578e-05,1.4634752656823389e-05,7.979533036988744e-06,4.252911984824696e-06,2.603951313673912e-06,1.987419142019935e-06,1.7011807964495404e-06,1.5019306664257963e-06,1.386229062371809e-06,1.3015972253425363e-06,1.133068924455217e-06,8.37395512751136e-07
4201411,090,0.00033423295890849087,0.00041621057394036347,0.0005041124834776214,0.0006084204303856188,0.0007832470483050233,0.0009707079002349236,0.001162005931059354,0.0013581721558129324,0.0015337276204536595,0.0016452913342753842,0.0017557773328148612,0.0018603948059075473,0.002049056827745445,0.0022857899968563187,0.0025527106997360015,0.002726229631845898,0.0027998826240397366,0.0027700375260772485,0.0026490179322296243,0.0024905863019396087,0.002600581668986618,0.0036382878550836645,0.006078304528598502,0.00923953856523777,0.011380719137460558,0.011488266643362435,0.010699717024172852,0.01040261021866225,0.011039975793835966,0.01266321547048318,0.01592317734408152,0.020729606218308806,0.025132924090311596,0.02622759456940516,0.02315603255930621,0.018781457842682307,0.016555148686039783,0.017324988512698283,0.019840342679980603,0.02196618327028195,0.021797287027794092,0.01932953097497057,0.016963864222211855,0.017042164190600898,0.019325265251733288,0.0215590705831832,0.02248386082764376,0.023122006105236684,0.024086742868684407,0.02387150292957836,0.021586300529071914,0.01864322523396536,0.01647144528904354,0.015217546310186921,0.01464755910569659,0.014427439373376798,0.014216915390152431,0.01402063068593415,0.013578331914898174,0.012106301819537254,0.009536530364667374,0.007067762806143938,0.005840647791615284,0.005712020849290842,0.00569573695114666,0.005185385328051699,0.00438935421276936,0.0037570481146028192,0.0034018429571475036,0.0031339841688348114,0.002766714382340877,0.00227796464816212,0.0017796251095543207,0.0013865247231402166,0.0011232460124592802,0.0009534350841633824,0.0008345573521021599,0.0007245162612724843,0.0005992302218418576,0.00047311535180615845,0.0003693726580179123,0.0002882585374559264,0.00021870611056259954,0.0001573598387602466,0.00010773444106025411,7.196578762737403e-05,4.79006968146897e-05,3.1511275628254924e-05,1.9706931200767382e-05,1.1177852839448594e-05,5.648301497252658e-06,2.7395006100689104e-06,1.5917008615285926e-06,1.2112211698842793e-06,1.0058537323186356e-06,8.654767803283833e-07,7.902046226657781e-07,7.459193404464799e-07,6.662693542886871e-07,4.927633338865602e-07
4201412,000,0.00026321949309920787,0.0003946421837207581,0.0005355624271026501,0.0006927413887472159,0.0008993347137308007,0.0011208579643968253,0.001421563266657908,0.001802269286715292,0.0022384605045572665,0.002767831986850247,0.003291591127808157,0.003786712355672338,0.004151240207296486,0.004443713035082316,0.004636179876699282,0.004791153375181656,0.0048406953645557995,0.004653747772241928,0.004114784611384714,0.00333032153562376,0.0027120602523428706,0.002718657743744673,0.0034236015413351764,0.004192600483781905,0.004346449991129064,0.004203205800463931,0.005076532549035774,0.007804344758102624,0.01123529265713673,0.013453021662228544,0.013912584069256932,0.014110615979039186,0.015361751879520734,0.01742617246657876,0.019753769657415342,0.02273831087311001,0.025878330789157647,0.02699778091251636,0.024946936431514553,0.021287092849441188,0.017909810356230065,0.015727629390851736,0.01608660600520599,0.01971938014162035,0.023767916859106057,0.023980015321941734,0.020157939199605915,0.01603842444924749,0.014426232152677724,0.01513765173597369,0.01685439428803596,0.018530805396169536,0.019282866498713948,0.018448263682287826,0.016176801931966394,0.013467617331901435,0.011448275948394331,0.010604401682349374,0.010598420494405887,0.01075202994244806,0.01050721096207065,0.009550022401588103,0.008025764828253436,0.006519189256357117,0.0054454949349776564,0.00475550647329119,0.004236084020144161,0.003719008676667684,0.0031809398982150065,0.002777094978023129,0.0025651874269852198,0.002362671844133607,0.002039730630558923,0.0016808920795750963,0.0013844468737859207,0.0011359926538712112,0.0009022902973180052,0.0006955968785816798,0.0005309411770921612,0.00040080153805094755,0.00029699348514435775,0.00021871896018833497,0.00016203380390400276,0.00011976141345101703,8.748987721659021e-05,6.279849238154754e-05,4.346657809944109e-05,2.867835420844284e-05,1.8019976320554938e-05,1.0256217484480738e-05,4.9005171154843346e-06,2.090318826524084e-06,1.0807513038396942e-06,7.934001096309346e-07,6.750981182014357e-07,5.791452801196758e-07,5.136742705536991e-07,4.7241352225598717e-07,4.189554128876075e-07,3.278314401179394e-07
4201412,090,0.0003687678745849048,0.00047829286867657594,0.0005957329298319494,0.0007322082247954684,0.0009446249727302954,0.0011723924889468398,0.0014053364236627781,0.0016447067211780102,0.0018677222540264247,0.0020326748976725187,0.0021986173415229544,0.0023599848206450206,0.0025969661216451575,0.002878421671771774,0.003185446162694959,0.00337223663144683,0.003401525491629756,0.0032470079192215805,0.0029314006305751024,0.002516073747850497,0.0021017586881888887,0.0018473747052233686,0.001981887880843226,0.0029933252552557586,0.004929052943922965,0.007251151860602005,0.008921129498158521,0.009730517649340232,0.010644587043158104,0.011880189639913068,0.012787438609103563,0.013197085997889428,0.013050597424973834,0.012054636817457347,0.0110577693166391,0.011628696514113296,0.013417797275227386,0.014661283658991817,0.015186075603226178,0.016330707888592633,0.018039122112905474,0.01864288688747301,0.017393093715897597,0.015354522104538814,0.013809856294223802,0.013032383419274046,0.012532167169576624,0.011687931216328164,0.010368282858034908,0.009150472602606704,0.008678507303410774,0.00908480282377268,0.009928301348336,0.01020572035071188,0.00912571488857591,0.007333320521415935,0.006363727666164892,0.006672108763610499,0.007204927330511235,0.006908412037983516,0.005869275597874708,0.004897965367701716,0.004439773458312076,0.004224293873284289,0.0038915317483693267,0.00347649626094028,0.0031381836948844648,0.0028526412935979315,0.0025649944174437273,0.0023208571670584343,0.002126012501371386,0.0019036001912764826,0.0016287636211610988,0.0013544757590119385,0.0011220254157011408,0.000929420482889794,0.0007574405873234518,0.0005984365431358074,0.00046500176681253864,0.00036274078691525454,0.00027705489231354103,0.0002010453807872066,0.00014316189850528446,0.00010465079394642017,7.681087896668195e-05,5.428146353190287e-05,3.673242255785388e-05,2.410631964517035e-05,1.5298883636347847e-05,9.041035628999068e-06,4.757952457770338e-06,2.3256692459980493e-06,1.3106301677106768e-06,9.687830605617314e-07,8.020616304362061e-07,7.060671366293903e-07,6.623456235325367e-07,6.211964709623175e-07,5.4086685919975e-07,3.9387884611082677e-07
4201413,000,0.00026159412566703296,0.00037406594534115527,0.0004946657909775725,0.0006327214804079038,0.00083550829261293,0.0010529499443963429,0.001356412953863458,0.0017466564715762898,0.0021910696135794485,0.0027248381195866637,0.003260705077106152,0.00378001422857077,0.00416840764494285,0.004473896304428512,0.004634022092649259,0.004763129516347635,0.004897820044450233,0.004962938095723823,0.004781216782861381,0.004307561623545126,0.004053772113698839,0.004906888983326419,0.007249122214665299,0.010269192096594552,0.012451938473798937,0.012758824037321731,0.011852867327088795,0.011482088030727212,0.013531741187251842,0.017355917086664292,0.02017900183219133,0.020700192380707506,0.020603556611631654,0.02174825074384703,0.023886114242587117,0.02613333728465481,0.028473162054608002,0.030984405501954287,0.033308319053736886,0.034480475198501954,0.033088191243902,0.028825058907392228,0.02351919983477708,0.019125423824636934,0.01576627892507123,0.012767380384068494,0.010302641619250513,0.00903493475991706,0.009124902141012926,0.010398842833797828,0.012803653936289955,0.01587695866529303,0.0182839306752166,0.01871005618355565,0.017150276957850517,0.014748827961074231,0.012577127391840933,0.011128427875747629,0.010447174644616593,0.009966494457839075,0.00892630225077418,0.0074562603611746485,0.006344667454498962,0.005810266386080095,0.005510814613087266,0.005260976204770647,0.0049426362353727875,0.004364051024707623,0.00361341616795169,0.002992299827627985,0.0025693889702252874,0.002200339586025861,0.0018353740120743806,0.0015298784217189635,0.001291903641517865,0.0010780328721653489,0.0008633710270661668,0.0006599956160160605,0.0004986742443137652,0.0003913122997761214,0.00031502271919461346,0.0002481360624335195,0.0001909808091131099,0.00014452503113733214,0.00010420937766660089,7.096966026653497e-05,4.7362751001905945e-05,3.1314366544743544e-05,1.9736921946787802e-05,1.1445474430496137e-05,6.099007240640241e-06,3.217274935815383e-06,2.008440379358196e-06,1.5606948181322527e-06,1.3136143460885261e-06,1.1501962435973522e-06,1.0552548893456515e-06,9.89154062535441e-07,8.763978061064774e-07,6.45167320647201e-07
4201413,090,0.00037577421170351534,0.0004950786705908528,0.0006230049312954233,0.0007694722113120568,0.0009847597663103047,0.0012156055548416707,0.0014469029494691525,0.0016799444602704045,0.0019013687954833984,0.0020760660883893355,0.002264716657780303,0.0024690138264510633,0.002740225236799739,0.003043964734654287,0.0033369305342905125,0.0035204895964699593,0.003617026058747093,0.003653155094846918,0.0036604403302039354,0.0035819545273795316,0.003270867194329544,0.002723963768277121,0.002302809067777033,0.0026808258178781107,0.003868102600290411,0.0057657646040689525,0.008202610138848956,0.01088763177335055,0.012754227171686507,0.01300131640997674,0.01234240907148553,0.012398705901307963,0.013663406247554308,0.01581233417543638,0.019022191026145024,0.022954167505009747,0.02569646314825856,0.025974579327250273,0.024276860463971095,0.021047172193403896,0.016356022578155466,0.011969589324371355,0.010401762515235141,0.011622862777699451,0.013313002886821258,0.014123678243107356,0.014210918499216409,0.013539881157420598,0.012148127531804734,0.010893443072979634,0.010149359552446613,0.00924790850002628,0.0079855098176574,0.007103081516620312,0.00714342566829971,0.007810606963682005,0.008398393010905275,0.008511373645382254,0.00820156984243085,0.007582588992905415,0.006838057494085992,0.006262742906697788,0.005793602974184856,0.005084069644654922,0.004189214414889448,0.003519851926398486,0.0032488702931008145,0.003180047202410574,0.003014674098077616,0.0026295284827622008,0.0021705819605398764,0.001830076027021238,0.0016181234714788817,0.0014368077903687292,0.0012341892282126201,0.001018375086731441,0.0008113241094767315,0.0006242222745470816,0.00046255607665536834,0.00033875957837451533,0.0002573175454835932,0.000201044570480488,0.00015240083550719082,0.00010985894119417283,7.674481614193823e-05,5.269637510552347e-05,3.593150653704116e-05,2.420968504624937e-05,1.5431293990731755e-05,8.882027493220868e-06,4.5784181393393e-06,2.2693866206271644e-06,1.311525249644151e-06,9.771888397631883e-07,8.271570515141085e-07,7.315936378064224e-07,6.712796809133604e-07,6.238693833996607e-07,5.428494554356224e-07,4.0293940941050695e-07
4201414,000,0.00026283160960722667,0.00037051565484243036,0.00048598172688161633,0.0006200766531307678,0.0008282889108687586,0.0010515480900619716,0.0013709362950965662,0.0017871911900832033,0.0022601245413409713,0.0028258609262756043,0.0033877773591096476,0.003922546937157429,0.004325907057320612,0.004648030698290544,0.004830895767203156,0.004905605309321687,0.004874397340959737,0.004743240855592056,0.00461362350783287,0.004761829800696097,0.005650378120938696,0.00784016840116037,0.011613800476470825,0.016422473350891347,0.02100082442976234,0.024715527495450442,0.027545532121618452,0.02821932937056812,0.024785442958491714,0.018015084393279625,0.011640578623608976,0.008478400016593944,0.008187612508079381,0.009895630944198814,0.01458766208602749,0.022546147542023613,0.030026417025719013,0.031713244777227645,0.02642577635663483,0.019223723181228128,0.01591671002945232,0.017558818197546403,0.021254925439996117,0.02429726479353067,0.025345717099911486,0.023770326876611365,0.02051770746128985,0.017958248811422814,0.017048032741358403,0.016283318276667503,0.014577022064559648,0.013181442875721736,0.013653926618824027,0.015527629649705853,0.01708659942490839,0.017220839939754165,0.015755172194088115,0.013275991291722118,0.011037981107839162,0.009836744972032678,0.009165664803733597,0.008287487436378764,0.007242568341144731,0.006322622284631667,0.0055772177035595515,0.004997543640527662,0.004531933936326976,0.004059302547690058,0.003565555527772465,0.0031036850134812956,0.0026561468114476646,0.002222948131387187,0.001873251411969896,0.001631468021263861,0.001437140126356783,0.0012179483314318606,0.000961017673431761,0.0007204523625552942,0.0005470927103887423,0.00043556073695057694,0.0003540975865040116,0.00028206654103390526,0.00021355708840975482,0.0001528713087272233,0.00010573833852793645,7.224163956608556e-05,4.9244139786930225e-05,3.3458521229986077e-05,2.23262641117893e-05,1.4349781924160057e-05,8.796163956372777e-06,5.427323373010053e-06,3.762120218504182e-06,2.9613096729635367e-06,2.5043211639540057e-06,2.2112266326026535e-06,2.052869303651301e-06,1.965239614440523e-06,1.7300244950403838e-06,1.2456775523685852e-06
4201414,090,0.0003719776144878097,0.00048443295636977236,0.0006050151334097656,0.0007429789165014725,0.0009452101186892209,0.0011620560080628861,0.0013776870046854073,0.0015933260092728947,0.001800675883241825,0.0019703894478535484,0.002161119068989356,0.0023788959750832978,0.002662510894635636,0.002974872386587902,0.003261915580376569,0.0034087773416813373,0.0034221697242608077,0.003342626094981704,0.0033186594157680657,0.0035871789742574277,0.004340804724013743,0.005513727601298347,0.006704552868041311,0.00744610553642559,0.00793545851681224,0.00841081446197246,0.00896252752915188,0.00985809404717777,0.011298640678217065,0.012674605875326794,0.013861387578295465,0.016473123014168305,0.02131916444259393,0.025799294090283587,0.026426479469703935,0.023880521565685067,0.021299631013530763,0.019639789856193968,0.017935336833469203,0.01609607317196205,0.014790046922414323,0.014206491747011555,0.014257971164441717,0.014522278146066108,0.014315540798342935,0.0138905325503687,0.014090899947612217,0.014380602579248475,0.013362434579832484,0.01143872149260694,0.010623664917149122,0.011580027130465706,0.012971957882373743,0.013659807223841174,0.013514438621869915,0.012467021659579962,0.010598497415940085,0.00867954102733659,0.0074293368885081125,0.006897885010083696,0.006944567304397039,0.0073570516306987665,0.0074829085111972286,0.006754153025828353,0.005499412231055519,0.004456035296111691,0.003751281263377999,0.0030576017656080427,0.002367455729675133,0.0019366853919124164,0.0017760498610647883,0.001680026266891081,0.0015219893929781334,0.0012907234538664025,0.0010280311269483886,0.0008063631525046906,0.0006596586898698892,0.0005505116462921406,0.0004402369766817959,0.0003343980548485844,0.0002517598671400091,0.00019583606693944762,0.00015664236924368535,0.00012162844260421849,8.704164119835843e-05,5.772783947814455e-05,3.695641240162866e-05,2.341488695088773e-05,1.456368979103532e-05,8.430749214237517e-06,4.2608005969028626e-06,1.958245025189029e-06,1.0294901863886577e-06,7.501133134110328e-07,6.49349406356453e-07,5.817336890771901e-07,5.400886766046491e-07,4.950460792418364e-07,4.288424737370055e-07,3.271227520082011e-07
4201415,000,0.0002608662117974951,0.0003863862454306982,0.0005209772632012153,0.0006740204872604939,0.0008927855991172629,0.0011273602578806981,0.001451023878475284,0.001864615293988271,0.0023341563632280995,0.0028950731454713864,0.003451254043315837,0.003979013273017638,0.0043708916874583255,0.004674382706037333,0.004818690196127433,0.004802677621816627,0.004581658543664869,0.004089280863846875,0.003440648227086831,0.003202411884181955,0.004188992864790084,0.006607117741916605,0.009609279436175157,0.011605532211425953,0.012104619509107439,0.011107925316467714,0.009480931304743475,0.008349126285802826,0.008827581608600924,0.011145796871012116,0.015302326040168861,0.021164982031424886,0.02761457807821277,0.03208210978812244,0.032151095585013,0.027932721162481147,0.022201140541809175,0.018463376054008752,0.018241867660043844,0.020754469892081816,0.02512505322676061,0.030202805095829625,0.032812777882597725,0.030149477500772227,0.023655654245626895,0.01759213155575972,0.014842044686524366,0.015767367290528012,0.019161749177863143,0.022543119066210985,0.023144586339176574,0.020267012129539595,0.016031110337407405,0.013059016711135008,0.01198762469049334,0.011695502246545838,0.011248874831569665,0.010748326281184488,0.010386466278047844,0.009795287316511728,0.00874878141328964,0.007537855011766843,0.006442172985576409,0.005729186517576916,0.0057750158788548766,0.006316042759099329,0.006357686486717069,0.00545154806777482,0.004229022167851864,0.0034043543318224684,0.003008869577331482,0.0027253567625442907,0.0023847628655119498,0.0019956559363112332,0.0016115261719955693,0.001276575165969369,0.0009972711050111613,0.0007577932237717005,0.000565592922402725,0.0004351283834554992,0.00035043084429140414,0.00028184644951423805,0.00021631476039632997,0.0001567673828361398,0.00010831962528193475,7.245739679857166e-05,4.794556614943333e-05,3.1604007881167105e-05,1.9713037323177347e-05,1.0590970170017575e-05,4.5609583075466315e-06,1.6749500232873698e-06,7.732569904580152e-07,5.65824605019729e-07,4.948090722713374e-07,4.2100928048898054e-07,3.434203297849963e-07,3.072774519812007e-07,2.7859727942923696e-07,2.3344051239540325e-07
4201415,090,0.0003562653486547703,0.0004581688221440039,0.0005674365765755071,0.0006940844083324582,0.0008892945353377366,0.001098611955929969,0.0013065611248871554,0.0015143235331577095,0.0017064787378033074,0.001845023574225417,0.002001536214152329,0.002181417270656812,0.0024487094595513773,0.002755879684345696,0.0030468993404678207,0.003204603444553051,0.0032445473240784806,0.0031519300487345566,0.0029205313501395385,0.002582214092166579,0.002232455914109904,0.0019453600031202427,0.0018073324863722372,0.0021504970534514073,0.003066265430394244,0.004387288027745844,0.0059627055386858195,0.008353897918882988,0.01209866154019842,0.016197765337065708,0.018499414694970358,0.01809399797966519,0.016221176858338075,0.014684107117777631,0.013934091505570137,0.013727370320896342,0.014663652724050548,0.017068572295386455,0.01973659007744576,0.020734359798303965,0.01912186917761289,0.015880963411109037,0.013947306976358511,0.015666268115944945,0.019587853315155408,0.02180109596848649,0.02056179151517564,0.017512160616731644,0.014846730303923403,0.013329412382610125,0.012513664056081456,0.011540464036683224,0.010168027993984334,0.00904698778544501,0.008689646286703894,0.008899953842556051,0.009190493883149353,0.009078538918097453,0.00843584002997603,0.007715624389062007,0.007269950635260125,0.006885422600851573,0.006379447543216272,0.005908927529964983,0.005549281267143556,0.005177339329072344,0.004711933339473278,0.004166508776712898,0.00359529465393555,0.0030667341457940845,0.0026024533273937152,0.002178043921109484,0.0018032363274299921,0.001512892503709588,0.0012827836928026113,0.0010535523262999648,0.0008285195555260483,0.0006532538225449966,0.0005259642578816595,0.0004150590079312079,0.0003191965549035488,0.0002470423204400869,0.00018901104497115952,0.00013733390464437122,9.508854217388917e-05,6.391234482678017e-05,4.195659230819543e-05,2.7013904223403524e-05,1.6671314591521473e-05,9.225634392938386e-06,4.254146078524881e-06,1.6481684326465364e-06,7.099366115733108e-07,4.783206446636371e-07,4.1417444874093233e-07,3.588638980801459e-07,3.0779035381759266e-07,2.7783127503371055e-07,2.444020453424837e-07,2.0203062720901453e-07
4201416,000,0.0002612124041059189,0.0003580529477208406,0.00046189188840078233,0.0005821347419350169,0.000766819572829088,0.0009648510633993199,0.0012586910092623601,0.0016489372763961157,0.0020955150364899687,0.0026363693957169674,0.003174018238141786,0.003686423070910721,0.004072069650528549,0.0043824655099697135,0.004571364050398544,0.004714729603225116,0.004841537663924753,0.004953025130415678,0.005051763862030996,0.005199255089819533,0.005622260217290454,0.006742448958330158,0.00894865954356872,0.012273352486152682,0.015808410338888457,0.018193891248603062,0.018453235497052942,0.016317018769861892,0.013133985862872448,0.01069121709088532,0.010457556435146264,0.012785325470045624,0.016516309516995436,0.01936976779796576,0.01985487696644742,0.01932966342531184,0.02087363605313633,0.024981117751150347,0.027843941182308665,0.026322244321037355,0.022936626040289978,0.02198718221259282,0.023908149213666872,0.025514471497752517,0.0239869305046541,0.02028007819040765,0.018391246923346823,0.020022346434031137,0.0221670054987518,0.0217482182284356,0.0195694224451825,0.017956376359358366,0.017211571766331854,0.016231187641459643,0.01489825618148405,0.013867817019176644,0.012842912534863131,0.011246988807235002,0.00990547102675876,0.009811347803789073,0.010074373245291956,0.009208070488079667,0.007550818131186773,0.006532835976384021,0.006372011782716494,0.0061666602949091275,0.005557344362896355,0.004918638457155802,0.0044548520861620085,0.004029962452521927,0.003517225988333749,0.0029240984633049968,0.002358134119613231,0.0019032753796751473,0.0015315503906953936,0.001212489117495053,0.0009777115315262911,0.0008271079066601581,0.0007068954370146854,0.0005801481006588725,0.00044994557150568754,0.0003345920766805944,0.00024386435475201443,0.00017541424959714467,0.00012513651779858407,8.949315187780533e-05,6.317627602928842e-05,4.2200388516831e-05,2.556578704727404e-05,1.3629796798715147e-05,6.480293025255426e-06,3.087881237995076e-06,1.8372068408826085e-06,1.4188967244944695e-06,1.1835316936541217e-06,1.0195658034496594e-06,9.33450999669577e-07,8.830517364098292e-07,7.864918892490925e-07,5.798742090685618e-07
4201416,090,0.0003896938875964036,0.0005174015550618648,0.0006543383008844731,0.0008098661624148539,0.0010311037149681678,0.001268329490848873,0.0015060473156445861,0.0017455852713910479,0.001978433317525652,0.0021752058386381827,0.0023941634581762304,0.002641016378376267,0.002954013438353675,0.003299684235725436,0.003632444785141309,0.0038619379343243893,0.003970615617913378,0.00393503550952903,0.003811117456969599,0.0038167202810254265,0.004302437982268086,0.00561073783319092,0.007973711549052702,0.011379887792421238,0.014832063233446434,0.01660502810712675,0.015892976481096135,0.013470737305083606,0.011976073924160852,0.012813705461885847,0.014735087843720837,0.014969165306343445,0.012291734750562885,0.008505432346444837,0.007168629155264519,0.00967337123166503,0.013811739783539546,0.017222122444418658,0.021115080719278076,0.027230201498182668,0.03245321504564173,0.03255222089948233,0.028975548347247814,0.02591403892178231,0.02408505367990287,0.02210526528910344,0.019956229576583776,0.018263588869787142,0.017190274488760673,0.01663990255821016,0.01617588738656068,0.015205308826662375,0.013577736334331276,0.01177309909336571,0.010497037688482478,0.009878627999956298,0.009475491128035349,0.009193647134805347,0.009172645305177448,0.00905488240676768,0.008597335640626312,0.008262510008853741,0.008230281513585638,0.007862266634106453,0.006777861726631279,0.005437026907300456,0.00435760691066651,0.0035929157454468548,0.0030467283873228303,0.0026778425767097127,0.0024114449782222554,0.0021786515726737793,0.001971836421294439,0.0017688291860381484,0.0015219975356066348,0.0012354387105172316,0.0009657085999505194,0.000750314326868572,0.000581240706432395,0.0004418343792401899,0.0003311868657369463,0.0002480354578152927,0.0001824442762488813,0.00012921938843796286,8.990160028147183e-05,6.327673192377741e-05,4.4620025130436384e-05,3.0294036790400125e-05,1.8856883557572352e-05,1.0215420247038587e-05,4.718915238260595e-06,2.065937218085611e-06,1.1160284715651802e-06,8.191256605463931e-07,6.986931109674195e-07,6.123272363395521e-07,5.522589724782159e-07,5.073939557503581e-07,4.371763745919995e-07,3.3670089930672166e-07
4201417,000,0.00025016858085946165,0.0003301560378363705,0.00041592396612467083,0.0005182512727393079,0.0006928808044934428,0.0008801303273884126,0.00116863833653816,0.0015589130352449915,0.002005165029414473,0.0025448848210465136,0.0030819901882698612,0.0035948324180442044,0.0039765015320590525,0.004278066720496114,0.0044466188439765,0.004565746369219377,0.004653534079859011,0.004676469349603776,0.004594828905213242,0.004499537166805485,0.0047851036427232,0.006043185075536066,0.008519082729666722,0.011452353714037624,0.013669465441145655,0.015275380725054067,0.01788846240409332,0.022196979006730875,0.025682820060804152,0.025508025635305978,0.022547763323961682,0.02104149801205188,0.022827827661005166,0.025109841623243492,0.024278208963538994,0.020958333184883274,0.01857708732783884,0.019186433731422096,0.021849490997089688,0.023672601645474092,0.02293887200657146,0.020646139501983296,0.018610703164524484,0.017395052416102265,0.016900186331016167,0.01730877703664653,0.018840101871879723,0.021179295406432215,0.023041574079694278,0.022902778568178933,0.020667988912660983,0.01787329630040707,0.01595102556805532,0.014886750598997614,0.013758833635988846,0.012381990723145636,0.011514801616781613,0.011197020457256469,0.010451921322013735,0.009089731996257872,0.008119731148176951,0.008084595685007922,0.008400632024781942,0.008375754778613987,0.00782529284673041,0.006792424764056405,0.005455232427673792,0.004223765858345972,0.003429512166262566,0.0030134430365391816,0.0027347133962143176,0.0024743983912874057,0.0022112509960035163,0.0019163491227267772,0.0015861820511357623,0.0012771208976386586,0.001040729202639364,0.0008630060030115169,0.0007002371006039895,0.0005408285585549702,0.00040133536653558797,0.00029224375460838416,0.00021158149131254796,0.00015367495704738613,0.00011225099268457673,8.141094099489875e-05,5.733128701037155e-05,3.846849983999295e-05,2.4003262440232842e-05,1.3221068604437087e-05,6.052795573372897e-06,2.3759303064998282e-06,1.091299503805625e-06,7.661001373851796e-07,6.214436672480142e-07,5.279224773027339e-07,4.789844197144844e-07,4.362559258259081e-07,3.832060304896101e-07,2.942965766404596e-07
